username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,3/24/2017 2:35,4,4,PRECISE trial shows pregabalin ineffective for Acute and Chronic sciatica @NEJM #sciatica pic.twitter.com/WZIXsXYUxK,,@NEJM,#sciatica,8.45E+17,https://twitter.com/speers86/status/845018644149096451
,3/24/2017 2:34,0,1,Trial of Pregabalin for Acute and Chronic Sciatica. - PubMed - NCBI https://www. ncbi.nlm.nih.gov/m/pubmed/28328 324/ …,,,,8.45E+17,https://twitter.com/takashi_brown/status/845018330830290944
,3/24/2017 2:17,0,0,actually we still don't know fully the pharmacodynamics behind Pregabalin .,,,,8.45E+17,https://twitter.com/NoosaPainClinic/status/845014098601426944
,3/24/2017 2:06,2,1,Pregabalin no better than placebo for sciatica. Congrats to @JaneJlatimer & colleagues on their paper in NEJM today. http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292 …,,@JaneJlatimer,,8.45E+17,https://twitter.com/carolyn_brod/status/845011427836379137
,3/24/2017 2:00,0,3,Isn't pregabalin an anticonvulsant with secondary effect on nerve impulse transmission not a painkiller i.e. analgesic https:// twitter.com/drchristinelin /status/844776669902626816 …,,,,8.45E+17,https://twitter.com/Retlouping/status/845009813016920066
,3/24/2017 1:50,0,1,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?af=R&rss=currentIssue …,,,,8.45E+17,https://twitter.com/rarovin/status/845007449484611585
,3/24/2017 1:44,1,2,In a country where the states Bill for pregabalin alone is €38 million per year ?,,,,8.45E+17,https://twitter.com/austinpbyrne/status/845005771943395329
,3/24/2017 1:27,0,0,Pregabalin found to be ineffective in the treatment of sciatic pain. https://www. google.co.uk/amp/mobile.reu ters.com/article/amp/idUSKBN16T32Q …,,,,8.45E+17,https://twitter.com/TrevorThePhysio/status/845001462971273216
,3/24/2017 1:12,4,2, Pregabalin no better than placebo in treating #sciatica ,,,,,
,3/24/2017 1:12,0,0,Is Pregabalin Ineffective in Acute or Chronic Sciatica? — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMe1701147#.WNQlDPV27TA.twitter …,,,#,8.45E+17,https://twitter.com/dawso007/status/844997714387636226
,3/24/2017 1:11,0,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292#.WNQk-GPkToI.twitter …,,,#,8.45E+17,https://twitter.com/dawso007/status/844997626999291905
,3/24/2017 1:00,0,0,A study shows Placebo has the same painkiller effect as Pregabalin with less side effects in sciatica treatment. https://www. washingtonpost.com/news/to-your-h ealth/wp/2017/03/22/a-painkiller-found-to-be-no-better-than-placebo-for-sciatica/?tid=sm_tw&utm_term=.fdfc6f191647 …,,,,8.45E+17,https://twitter.com/edi_opteron/status/844994906015875072
,3/24/2017 1:00,0,1,The widely prescribed pain drug pregabalin (brand name: Lyrica) is no better than a placebo for back and leg pain. http:// tinyurl.com/meu46t6,,,,8.45E+17,https://twitter.com/bgpvideo/status/844994747848708096
,3/24/2017 0:39,0,0,for which pregabalin might have some effect upon,,,,8.45E+17,https://twitter.com/dibbygibby/status/844989554062954496
,3/24/2017 0:31,0,0,Pregabalin ,,,,,
,3/24/2017 0:20,0,0,Pregabalin found ineffective against sciatic pain http://www. reuters.com/article/us-hea lth-lyrica-sciatica-trial-idUSKBN16T32Q …,,,,8.45E+17,https://twitter.com/815wrldtrvlr/status/844984813606092800
,3/24/2017 0:15,5,3,Treatment with pregabalin did not significantly reduce the intensity of leg pain associated with sciatica - RCT https:// twitter.com/nejm/status/84 4656202189561857 …,,,,8.45E+17,https://twitter.com/drdavidevans/status/844983574382170113
,3/24/2017 0:08,0,0,Drug No Better Than Placebo for Lower Back,,,,,
,3/23/2017 23:59,0,2,@paintoolkit2 @medpagetoday I am not a supporter of pregabalin just want the message to. E correct,,@paintoolkit2 @medpagetoday,,8.45E+17,https://twitter.com/dibbygibby/status/844979320464576512
,3/23/2017 23:57,0,2,@paintoolkit2 @medpagetoday -not quote the full story - pregabalin is not an analgesic per se so we shouldn't be surprised,,@paintoolkit2 @medpagetoday,,8.45E+17,https://twitter.com/dibbygibby/status/844979022480261120
,3/23/2017 23:45,0,0,@ShoulderGeek1 those with symptoms likely to respond to pregabalin versus this unlikely - not an analgesic drug !,,@ShoulderGeek1,,8.45E+17,https://twitter.com/dibbygibby/status/844975997724344321
,3/23/2017 23:04,0,0,No Benefit of Pregabalin in Sciatica https:// goo.gl/fb/AKgdLk,,,,8.45E+17,https://twitter.com/usmolecular/status/844965474693763073
,3/23/2017 22:59,0,0,俺かっ！？,,,,8.45E+17,https://twitter.com/Pregabalin/status/844964364884987905
,3/23/2017 22:57,1,0,Es sobre este estudio del New England Trial of Pregabalin for Acute and Chronic Sciatica Sobre la mafia del dolor http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292 … https:// twitter.com/avillegasrey/s tatus/844962429532618752 …,,,,8.45E+17,https://twitter.com/JuanGrvas/status/844963742769131520
,3/23/2017 22:40,0,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292 …,,,,8.45E+17,https://twitter.com/NBritPain/status/844959600210259970
,3/23/2017 22:35,0,0,BZDs,,,,,
,3/23/2017 22:27,0,0,No Benefit of Pregabalin in Sciatica http:// dlvr.it/Nj7k7C,,,,8.45E+17,https://twitter.com/OrtoKalach/status/844956171697979392
,3/23/2017 22:23,0,0,No Benefit of Pregabalin in Sciatica http:// dlvr.it/Nj7fbD #neurology #mentalhealth,,,#neurology #mentalhealth,8.45E+17,https://twitter.com/savebers/status/844955294035673090
,3/23/2017 22:18,0,1,Yeah. Pregabalin and gabapentin are common you've gotta try something,,,,,
,3/23/2017 22:08,0,1,Pregabalin Doesn't Help #Sciatica Pain https:// shar.es/1QnGZJ,,,#Sciatica,8.45E+17,https://twitter.com/ACAtoday/status/844951382348181505
,3/23/2017 22:04,0,0,No Benefit of Pregabalin in Sciatica http://www. medscape.com/viewarticle/87 7640?src=rss …,,,,8.45E+17,https://twitter.com/SpaceMedic/status/844950491771670532
,3/23/2017 22:02,0,1,Why cynical? Sciatica isn't on the label and does not appear to have been studied in any prior pregabalin trial.,,,,8.45E+17,https://twitter.com/JohnTuckerPhD/status/844949994280923136
,3/23/2017 22:00,0,0,地震,,,,8.45E+17,https://twitter.com/Pregabalin/status/844949481489547264
,3/23/2017 21:55,8,9,Study finds #Lyrica works no better than #placebo in relieving #pain caused by #sciatica . #pregabalin #neuropathy http:// goo.gl/sMWewA,,,#Lyrica #placebo #pain #sciatica #pregabalin #neuropathy,8.45E+17,https://twitter.com/PainNewsNetwork/status/844948171327365120
,3/23/2017 21:48,1,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM @VinayPrasad82 http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home …,,@VinayPrasad82,,8.45E+17,https://twitter.com/DrPaulyDeSantis/status/844946382985224192
,3/23/2017 21:43,0,0,http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292 … Pregabalin has no effect on Sciatica !! It has more SE ..,,,,,
,3/23/2017 21:33,1,0,Pregabalin found ineffective against sciatic pain | Reuters http:// ln.is/www.reuters.co m/arti/xjn36 …,,,,8.45E+17,https://twitter.com/USMJParty/status/844942772784316416
,3/23/2017 21:26,1,3,New issue of NEJM: Pregabalin does not reduce leg pain or disability for individuals with neuropathic sciatica pain http://www. nejm.org/doi/pdf/10.105 6/NEJMoa1614292 … pic.twitter.com/FaqpLDIQic,,,,8.45E+17,https://twitter.com/JamesJustinY/status/844941000049131520
,3/23/2017 20:50,0,1,@roca_ferran . Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292#.WNPnVeYDoFc.twitter …,,@roca_ferran,#,8.45E+17,https://twitter.com/elideco/status/844931799574818819
,3/23/2017 20:41,0,0,Pregabalin is ineffective for sciatica. http:// fb.me/3zoeBb6qU,,,,8.45E+17,https://twitter.com/jackywuzz/status/844929613826605057
,3/23/2017 20:30,0,0,Drug No Better Than Placebo for Lower Back,,,,,
,3/23/2017 20:30,0,0,Drug No Better Than Placebo for Lower Back,,,,,
,3/23/2017 20:23,1,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC#.WNPheRXLiGk.twitter …,,,#,8.45E+17,https://twitter.com/alandrummond2/status/844925170867425280
,3/23/2017 20:22,0,0,Pregabalin harm reduction campaign launched on drugs.ie: http://www. drugs.ie/news/article/p regabalin_harm_reduction_campaign_launched?utm_source=dlvr.it&utm_medium=twitter …,,,,8.45E+17,https://twitter.com/idhdp/status/844924934417723392
,3/23/2017 20:22,0,0,Drug No Better Than Placebo for Lower Back,,,,,
,3/23/2017 20:16,0,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC#.WNPf3CHZw_c.twitter …,,,#,8.45E+17,https://twitter.com/jmcampos758/status/844923426603184129
,3/23/2017 19:46,0,0,@medevidenceblog gabapentin/ pregabalin are sedatives.didnt work as anticonvulsants- sell em as painkillers - nonsense,,@medevidenceblog,,8.45E+17,https://twitter.com/geoghep/status/844915686262657025
,3/23/2017 19:40,9,5,Join this week’s #NEJMForum as we discuss the Original Article “Trial of Pregabalin for Acute and Chronic Sciatica” http:// nej.md/2ndXXeF pic.twitter.com/PAY9KhsA5b,,,#NEJMForum,8.45E+17,https://twitter.com/NEJM/status/844914189818847233
,3/23/2017 19:30,0,0,Sciatica Drug Pregabalin Not Effective Against Pain: The well-known drug pregabalin made use of against leg and… http:// dlvr.it/Nj404x pic.twitter.com/jTLIiBNJAt,,,,8.45E+17,https://twitter.com/technewsdir1/status/844911669964791809
,3/23/2017 19:21,3,1,#Pharma #Baddrugs Pregabalin (Lyrica) No Help 4 Sciatica Leg #Pain https://www. medpagetoday.com/Neurology/Pain Management/64054 … #OpPharma #GetTheFacts #Legalize #Cannabis #LEAP,,,#Pharma #Baddrugs #Pain #OpPharma #GetTheFacts #Legalize #Cannabis #LEAP,8.45E+17,https://twitter.com/StormyVNV/status/844909354260332544
,3/23/2017 19:15,0,1,"Pain drug Pregabalin no more effective than placebo for sciatica"" per NE J of Med http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home#.WNPRKdnS07M.twitter …""",,,#,8.45E+17,https://twitter.com/BodyZone/status/844908030290485252
,3/23/2017 19:13,0,0,「 pregabalin thoracotomy」,,,,8.45E+17,https://twitter.com/doppel_surg/status/844907483000819712
,3/23/2017 19:11,0,0,Pregabalin found ineffective against sciatic pain | Article [AMP] | Reuters http://www. reuters.com/article/us-hea lth-lyrica-sciatica-trial-idUSKBN16T32Q …,,,,8.45E+17,https://twitter.com/healthy_staying/status/844907056448618497
,3/23/2017 18:56,0,0,Spend the $ on chiro/acupuncture/massage/yoga instead! Pregabalin No Help for Sciatica Leg #Pain https://www. medpagetoday.com/Neurology/Pain Management/64054 …,,,#Pain,8.45E+17,https://twitter.com/BobTwillman/status/844903231780196352
,3/23/2017 18:56,3,4,Considering that the placebo effect is weak this doesn't say much for Lyrica ( pregabalin ) https:// twitter.com/chparkphysio/s tatus/844889556168134657 …,,,,8.45E+17,https://twitter.com/Retlouping/status/844903078541299712
,3/23/2017 18:54,0,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292#.WNPMopgp0RA.twitter …,,,#,8.45E+17,https://twitter.com/DavidRadford9/status/844902773036666880
,3/23/2017 18:41,0,0,Maybe this is what it takes for docs to question blind faith in pregabalin ,,,,,
,3/23/2017 18:38,0,0,Trial of Pregabalin for Acute and Chronic Sciatica - not better than Placebo! NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292#.WNPIZ4MGQfs.twitter …,,,#,8.45E+17,https://twitter.com/PhysioMeScience/status/844898595665010688
,3/23/2017 18:34,9,22,Pregabalin is Lyrica in USA and is not effective for sciatica in new study. https:// twitter.com/peteosullivanp t/status/844835139062444037 …,,,,8.45E+17,https://twitter.com/Retlouping/status/844897725770612736
,3/23/2017 18:28,0,0,Sciatica Drug Pregabalin Not Effective Against Pain - http:// technewshunter.com/tech-news/scia tica-drug-pregabalin-not-effective-against-pain-35602/ … pic.twitter.com/85LMpL9Mlm,,,,8.45E+17,https://twitter.com/Mohamed_Mnafeg/status/844896225195413505
,3/23/2017 18:26,0,0,Trial of Pregabalin for Acute and Chronic Sciatica. - PubMed - NCBI https://www. ncbi.nlm.nih.gov/m/pubmed/28328 324/?i=3&from=sciatica …,,,,8.45E+17,https://twitter.com/Ph_shige/status/844895583710035969
,3/23/2017 18:24,0,0,Pregabalin found ineffective against sciatic pain http:// reut.rs/2neAgD3 via @Reuters,,@Reuters,,8.45E+17,https://twitter.com/Spsanders1/status/844895093442138112
,3/23/2017 18:20,0,0,Pregabalin not superior to placebo for sciatica; congruent with Cdn 2014 neuropathic pain guidelines? Somewhat... https:// twitter.com/vicpain1/statu s/844870489256312836 …,,,,8.45E+17,https://twitter.com/SuneelUpadhye/status/844894009323651073
,3/23/2017 18:02,2,2,Pregabalin no better than placebo for sciatica! Power of placebo strikes again. Robust study aswell http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home&#methods …,,,#methods,8.45E+17,https://twitter.com/CHParkPhysio/status/844889556168134657
,3/23/2017 17:58,0,0,Clinically useful study!!!!! Pregabalin doesn't help sciatica. http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home#t=articleMethods …,,,#t,8.45E+17,https://twitter.com/mikejohansen2/status/844888551774982145
,3/23/2017 17:56,0,0,#Sciatica medication Pregabalin found to be no more effective than placebo http://www. abc.net.au/news/2017-03-2 3/sciatica-drug,,,,,
,3/23/2017 17:35,0,4,I found pregabalin useful for sciatica when a PCP- turns out pts were getting better on their own! #priceyplacebo,,,#priceyplacebo,8.45E+17,https://twitter.com/amitvkhera/status/844882771386490880
,3/23/2017 17:31,0,0,Pregabalin Doesn't Help Sciatica Pain - http://www. jwatch.org/FW112685 via @Physns1stWatch,,@Physns1stWatch,,8.45E+17,https://twitter.com/OzanAkca_/status/844881814367940608
,3/23/2017 17:23,1,4,坐骨神経痛に対してプラセボと差がないと報告されたプレガバリン。有害事象は多いですけどね。‥Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home#.WNOTXTDIulg.twitter … https:// twitter.com/washi_omu/stat us/829275277297668097 …,,,#,8.45E+17,https://twitter.com/washi_omu/status/844879772123480065
,3/23/2017 17:20,1,0,The @UKSupremeCourt will also hear Cartier (web-blocking trade mark case) & Warner-Lambert ( pregabalin patent case) https://www. supremecourt.uk/docs/permissio n-to-appeal-2017-0103.pdf … https:// twitter.com/ManagingIP/sta tus/819118695091933184 …,,@UKSupremeCourt,,8.45E+17,https://twitter.com/IP_STARS/status/844879002095505408
,3/23/2017 17:15,2,3,Top 10 stories of the day! Pregabalin not helpful for Sciatica,,,,,
,3/23/2017 17:08,0,0,#Health Sciatica medication Pregabalin found to be no more effective than placebo - ABC Online http:// dlvr.it/Nj16fN #Southeast Asia,,,#Health #Southeast,8.45E+17,https://twitter.com/AsiaPacNews/status/844876051058589697
,3/23/2017 16:56,0,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292#.WNOvTCeVqnk.twitter … … http:// dlvr.it/Nj0rl3 pic.twitter.com/xnzCEaqhcl,,,#,8.45E+17,https://twitter.com/Foroactua/status/844873021940686848
,3/23/2017 16:53,1,1,Pregabalin at doses of 600mg daily has NO effect on sciatic pain with increased side effects,,,,8.45E+17,https://twitter.com/Meddocslu/status/844872133691949056
,3/23/2017 16:49,0,0,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292#.WNOvTCeVqnk.twitter …,,,#,8.45E+17,https://twitter.com/estebanjodar/status/844871296534167552
,3/23/2017 16:48,0,1,My 'hairy' experiences of #Pregabalin for #fibromyalgia ! http:// buff.ly/2mSRVgb #spoonie #Lyrica #chronicpain #fibro #chroniclife #CFS pic.twitter.com/GZ41bcxVUc,,,#Pregabalin #fibromyalgia #spoonie #Lyrica #chronicpain #fibro #chroniclife #CFS,8.45E+17,https://twitter.com/KClifewithME/status/844870852806041600
,3/23/2017 16:47,1,0,アメリカ版『デスノート』の初映像！これがアメリカ人夜神月だ！ http://www. cinematoday.jp/page/N0090450 #デスノート,,,#,8.45E+17,https://twitter.com/Pregabalin/status/844870778092892160
,3/23/2017 16:46,1,8,#pregabalin doesn't work. I tend to use gabapentin + duloxetine combo #FOAMed https:// twitter.com/nejm/status/84 4656202189561857 …,,,#pregabalin #FOAMed,8.45E+17,https://twitter.com/VicPain1/status/844870489256312836
,3/23/2017 16:42,0,0,Trial of Pregabalin for Acute and Chronic Sciatica. https:// goo.gl/fb/udXlTX,,,,8.45E+17,https://twitter.com/_medjournal/status/844869455725375488
,3/23/2017 16:32,1,0,Interesting results here showing pregabalin (lyrica) is no help for raidculopathy pain in the leg. https://www. medpagetoday.com/Neurology/Pain Management/64054 …,,,,8.45E+17,https://twitter.com/BlaithinBrady1/status/844866835723894789
,3/23/2017 16:28,5,19,坐骨神経痛に対する pregabalin がプラセボと比較して効果に有意差がないというスタディが明らかになって、今日も帯状疱疹後神経痛に導入したばかりのせっかい先生は涙目です。,,,,8.45E+17,https://twitter.com/sekkai/status/844866018061139968
,3/23/2017 16:14,0,1,@ThomIPhillips @georgeinstitute That's really interesting. Further research needed on Pregabalin & Amitriptyline then?,,@ThomIPhillips @georgeinstitute,,8.45E+17,https://twitter.com/PPPphysio/status/844862424301789185
,3/23/2017 16:06,0,1,坐骨神経痛にリリカ Pregabalin 無効 @hanacoppy 坐骨神経痛に対するプレガバリン　NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home … pic.twitter.com/TsdJo0sLlO,,@hanacoppy,,8.45E+17,https://twitter.com/k1h/status/844860384892760065
,3/23/2017 15:51,1,1,For more information on #pregabalin use & misuse this link is excellent http:// ln.is/www.drugs.ie/i OhmO … #pharmacyhour plus RT @PharmCareUCC,,@PharmCareUCC,#pregabalin #pharmacyhour,8.45E+17,https://twitter.com/ConefreyPharmac/status/844856586996625413
,3/23/2017 15:47,0,0,“Treatment with pregabalin did not significantly reduce the intensity of leg pain associated with sciatica and did … http:// htn.to/JBykzt,,,,8.45E+17,https://twitter.com/bycomet/status/844855522234789888
,3/23/2017 15:43,0,0,Pregabalin found ineffective against sciatic pain http://www. reuters.com/article/us-hea lth-lyrica-sciatica-trial-idUSKBN16T32Q …,,,,8.45E+17,https://twitter.com/nth2mnt2/status/844854665002954752
,3/23/2017 15:17,0,1,Despite escalating prescriptions,,,,,
,3/23/2017 15:13,0,2,Thanks @DrGrinzi for this - pregabalin no better than placebo for acute and chronic sciatica https:// scontent.fadl1-1.fna.fbcdn.net/v/t1.0-9/17457 711_10154125630421572_1081165926174323400_n.jpg?oh=a06d3eb309bd25c644d23939bfb5c9ba&oe=597268F4 …,,@DrGrinzi,,8.45E+17,https://twitter.com/KangarooBeach/status/844847057194008576
,3/23/2017 15:12,0,0,使用停止63万アカウントに　米ツイッター、テロ行為助長で https:// this.kiji.is/21706505615535 3097 …,,,,8.45E+17,https://twitter.com/Pregabalin/status/844846808006213633
,3/23/2017 15:12,0,0,ユーチューブへの広告停止　米企業、テロ助長動画巡り https:// this.kiji.is/21742152703711 7949 …,,,,8.45E+17,https://twitter.com/Pregabalin/status/844846796060831747
,3/23/2017 15:12,0,0,脳タンパク質分解酵素を特定　アルツハイマー治療に期待 https:// this.kiji.is/21702705581111 7062 …,,,,8.45E+17,https://twitter.com/Pregabalin/status/844846744932311040
,3/23/2017 15:12,0,0,米、「核なき世界」見直しも　トランプ政権高官が表明 https:// this.kiji.is/21706014668057 9572 …,,,,8.45E+17,https://twitter.com/Pregabalin/status/844846733053997057
,3/23/2017 15:12,0,0,「劇場版 はいからさんが通る」前編は11月11日公開 メインスタッフも明らかに http:// animeanime.jp/article/2017/0 3/23/33059.html?amp=twitter … #はいからさんが通る,,,#,8.45E+17,https://twitter.com/Pregabalin/status/844846703425417216
,3/23/2017 15:12,0,0,「劇場版マジンガーZ」 第1弾ビジュアル公開 闇の中で浮かび上がる巨大ロボットの姿 http:// animeanime.jp/article/2017/0 3/23/33057.html?amp=twitter … #マジンガーZ,,,#,8.45E+17,https://twitter.com/Pregabalin/status/844846688158154752
,3/23/2017 15:11,0,0,『Re：ゼロから始める異世界生活』よりウェディング姿のレム1／7スケールフィギュアが2017年9月発売 http:// ln-news.com/archives/50492 /post-50492/ … #Reゼロから始める異世界生活,,,#Re,8.45E+17,https://twitter.com/Pregabalin/status/844846670433009664
,3/23/2017 15:06,8,6,ドーンバス見たいなあ。 #ドーン #喪黒福造 pic.twitter.com/NaYkABMEpi,,,# #,8.45E+17,https://twitter.com/Pregabalin/status/844845261599850496
,3/23/2017 14:59,1,0,Lyrica ( Pregabalin ) no better than placebo for sciatica. https:// twitter.com/cgmmaher/statu s/844735875351113729 …,,,,8.45E+17,https://twitter.com/Ash1Physio/status/844843653637976065
,3/23/2017 14:51,0,0,@AnaLiffey help produce Pregabalin harm reduction campaign launched on drugs.ie: http://www. drugs.ie/news/article/p regabalin_harm_reduction_campaign_launched?utm_source=dlvr.it&utm_medium=twitter … via @DrugWiseUK & @DDNMagazine,,@AnaLiffey @DrugWiseUK @DDNMagazine,,8.45E+17,https://twitter.com/tpsandydewar/status/844841521249599489
,3/23/2017 14:48,0,0,違うもん,,,,8.45E+17,https://twitter.com/yacora/status/844840866745221121
,3/23/2017 14:47,0,0,Retweeted ABC News ( @abcnews ): #Sciatica medication Pregabalin found to be no more effective than placebo... http:// fb.me/2PqzHbVWi,,@abcnews,#Sciatica,8.45E+17,https://twitter.com/aimphysio/status/844840585978568704
,3/23/2017 14:38,0,0,(Reuters Health) - - Pregabalin ,,,,,
,3/23/2017 14:34,0,0,▉◥◥　　　　◥◣　　　▉ ▉◣　▉▉▉▉　　◢◤　▉ ▉　　　　　　　▉◤　　▃ 　 ドーン危険度▷999％ 欲望タイプ▷スマホ欲 　 ▼診断結果はコチラ http:// warau-new.jp/cp/shindan/res ult_14.html … #喪黒福造 #あなたのココロに潜む欲望,,,# #,8.45E+17,https://twitter.com/Pregabalin/status/844837302555750400
,3/23/2017 14:29,1,2,Really useful iformation we are seeing a big increase in use . Pregabalin : http:// drugs.ie/pregabalin,,,,8.45E+17,https://twitter.com/Daish1Mick/status/844835875678633984
,3/23/2017 14:23,2,2,坐骨神経痛にリリカの有用性は認められず、有害事象が多かったと。こういう研究・報告はきちんと宣伝して欲しい。 Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292#.WNOMud7duHw.twitter …,,,#,8.45E+17,https://twitter.com/ivrist54/status/844834429210001408
,3/23/2017 14:21,39,57,Pregabalin No Help for Sciatica Leg Pain https://www. medpagetoday.com/Neurology/Pain Management/64054 …,,,,8.45E+17,https://twitter.com/MaryOKeeffe007/status/844834004209577984
,3/23/2017 14:20,0,0,十段階で？ (言わないといけない気がした),,,,8.45E+17,https://twitter.com/Pregabalin/status/844833831496527872
,3/23/2017 14:08,0,0,Pregabalin （商品名リリカ）の坐骨神経痛に対するRCT. 本文読みたい。 http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292 …,,,,8.45E+17,https://twitter.com/takaphysio/status/844830676138414080
,3/23/2017 14:05,0,0,Trial of Pregabalin for Acute and Chronic Sciatica http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?af=R&rss=currentIssue … #Massachusetts Medical Society: New England Journal of Medicine…,,,#Massachusetts,8.45E+17,https://twitter.com/SpaceMedic/status/844830037236862976
,3/23/2017 14:05,0,0,Is Pregabalin Ineffective in Acute or Chronic Sciatica? http://www. nejm.org/doi/full/10.10 56/NEJMe1701147?af=R&rss=currentIssue … #Massachusetts Medical Society: New England Journal of Med…,,,#Massachusetts,8.45E+17,https://twitter.com/SpaceMedic/status/844830030756655104
,3/23/2017 14:01,0,0,Really interesting isn't it! I feel I have a lot to thank Pregabalin for but as ever,,,,,
,3/23/2017 13:58,0,0,La prégabalin c'est de la merde : Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC#.WNOHEMDl-pk.twitter …,,,#,8.45E+17,https://twitter.com/P1corna/status/844828235233816578
,3/23/2017 13:58,0,0,【Bioimpact News】 [医学] pregabalin で坐骨神経痛は改善せず https:// goo.gl/fb/yK1uPT,,,,8.45E+17,https://twitter.com/bio_impact/status/844828229214990342
,3/23/2017 13:44,0,0,Trial of Pregabalin for Acute and Chronic Sciatica http:// ift.tt/2na0hl6,,,,8.45E+17,https://twitter.com/animesh1977/status/844824655483432964
,3/23/2017 13:44,0,0,Is Pregabalin Ineffective in Acute or Chronic Sciatica? http:// ift.tt/2nfLMhf,,,,8.45E+17,https://twitter.com/animesh1977/status/844824648197980160
,3/23/2017 13:44,0,1,gabapentin/ pregabalin largely sedative. Pharma exploited difficulty of studying pain to sell them as analgesics,,,,8.45E+17,https://twitter.com/geoghep/status/844824590060728320
,3/23/2017 13:43,0,0,Sciatica drug Pregabalin no more effective than placebo: study https:// goo.gl/7esnJG #aus #ausbiz,,,#aus #ausbiz,8.45E+17,https://twitter.com/Ausbiznet/status/844824293871513606
,3/23/2017 13:38,0,0,Trial of Pregabalin for Acute and Chronic #Sciatica http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home … pic.twitter.com/cf886GC7Kf,,,#Sciatica,8.45E+17,https://twitter.com/AleAxelrod/status/844823247266861056
,3/23/2017 13:37,0,2,Quite accurate and succinct,,,,,
,3/23/2017 13:29,1,0,RCT of Pregabalin for Acute and Chronic Sciatica no better than placebo in this 209 patient RCT JUST DONT! http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC …,,,,8.45E+17,https://twitter.com/felly500/status/844820769012047878
,3/23/2017 13:03,9,8,Pregabalin not Much good for sciatica it seems… https:// twitter.com/NEJM/status/84 4656202189561857 …,,,,8.45E+17,https://twitter.com/RonanTKavanagh/status/844814293770035200
,3/23/2017 12:58,7,4,坐骨神経痛にプレガバリンは無効。確かにこれは全然ダメですね。 Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home#.WNN44HD6A8I.twitter …,,,#,8.45E+17,https://twitter.com/intelli_pharmcy/status/844812988389326851
,3/23/2017 12:50,0,0,Pregabalin was effective for my shingles pain,,,,,
,3/23/2017 12:44,1,2,Trial of Pregabalin for Acute and Chronic Sciatica — NEJM http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=featured_home#.WNN1q-5ELds.twitter …,,,#,8.45E+17,https://twitter.com/JGarjon/status/844809505602908165
,3/23/2017 12:37,2,0,pregabalin don't significantly reduce the intensity of leg pain Trial of Pregabalin for Acute and Chronic Sciatica http://www. nejm.org/doi/full/10.10 56/NEJMoa1614292?query=TOC#.WNN0GfQbQFo.twitter …,,,#,8.45E+17,https://twitter.com/Docrhumato/status/844807871111966720
,3/23/2017 12:32,0,0,اوك.. حصل خطأ ثاني الدكتور يبي يكتب للمريضة pregabalin دخل بالسستم pre وطلع له اسم شركة ثانية لدواا ثاني ماله علاقة بالبريقابالين,,,,8.45E+17,https://twitter.com/BnosH_77/status/844806467509088257
