username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
,8/9/2016 21:44,0,0,the double dose made my face hot on the first day but I now take a 75mg baby asprin 30 mins before the Tecfidera and ok now,,,,7.63E+17,https://twitter.com/RoofingWayne/status/763045916722995200,
,8/9/2016 16:20,0,0,DIMETIL FUMARATO ( TECFIDERA ®) DEMUESTRA SU BENEFICIO TRAS CINCO AÑOS DE TRATAMIENTO EN P http:// goo.gl/wEZ4Me,,,,7.63E+17,https://twitter.com/infonaturaes/status/762964272037130240,
,8/9/2016 6:51,0,2,Super thankful to @biogen for covering my #tecfidera ! Ready for some healing! #blessed #MultipleSclerosis #thankful pic.twitter.com/qA2eg7RrPK,,@biogen,#tecfidera #blessed #MultipleSclerosis #thankful,7.63E+17,https://twitter.com/PocketMojo/status/762821036375089152,
,8/7/2016 2:04,1,2,@neuronasalvaje nos cuenta como le va con Tecfidera y sus trucos para los efectos secundarios https:// neuronasinmielina.wordpress.com/2016/08/06/rev ision-y-mejora-de-efectos-secundarios-de-tecfidera/ …,,@neuronasalvaje,,7.62E+17,https://twitter.com/somosem/status/762024121056301056,
,8/6/2016 16:23,1,5,¡Nueva entrada! Mi revisión con el neuro y cómo he mejorado los efectos secundarios de Tecfidera . ¡Pásate! http:// wp.me/p62rhS-2n,,,,7.62E+17,https://twitter.com/neuronasalvaje/status/761877941244555264,
,8/6/2016 1:20,0,2,Week one on Tecfidera (120mg) no side effects to report. Start 240mg tomorrow fingers crossed I remain side effect free,,,,7.62E+17,https://twitter.com/RoofingWayne/status/761650647301324800,
,8/5/2016 20:33,0,1,Tecfidera gaat ook buiten reguliere apotheken om via Brocacef/Mediq terwijl daar niets bijzonders aan is #marktbescherming,,,#marktbescherming,7.62E+17,https://twitter.com/ApothekenOBL/status/761578409608769536,
,8/5/2016 19:08,0,1,I hate doing injections but Tecfidera sounds worse.,,,,7.62E+17,https://twitter.com/AjMangano/status/761556983715594240,
,8/5/2016 18:39,0,0,Kim IceQueen,,,,,,
,8/5/2016 1:46,0,0,And I'm tired of those Tecfidera commercials that make MS look so easy and fun.,,,,7.61E+17,https://twitter.com/Aleynamorehuman/status/761294670190243840,
,8/4/2016 23:12,0,1,I am so sorry - tecfidera was no good for me either. I agree #MSsucks https:// twitter.com/aleynamorehuma n/status/761237198368804864 …,,,#MSsucks,7.61E+17,https://twitter.com/cinderella1822/status/761256018290495489,
,8/4/2016 22:34,0,0,don't say that! I'm supposed to start Tecfidera in a couple months,,,,7.61E+17,https://twitter.com/hughes__em/status/761246337144872960,
,8/4/2016 21:57,0,5,Test results in. My white blood cell count is down & liver has damage. THANKS Tecfidera ! #MSsucks,,,#MSsucks,7.61E+17,https://twitter.com/Aleynamorehuman/status/761237198368804864,
,8/3/2016 21:35,0,1,Would be fun to watch MRK buy BIIB and lose tecfidera IP the next day,,,,7.61E+17,https://twitter.com/HCanalyst/status/760869196184117248,
,8/3/2016 18:04,0,0,he couldnt work tecfidera out so well but.. i dont think $ RHHBY 's have hurt him so badly so as to resing.,,,,7.61E+17,https://twitter.com/BursatilBiotech/status/760816031153655808,
,8/3/2016 5:01,0,2,I am rather worried should Donald Rump get into orifice. Tecfidera on a normal co-pay be more than my car payment.,,,,7.61E+17,https://twitter.com/MSUnites/status/760619179103940608,
,8/3/2016 0:59,0,0,tecfidera ip,,,,,,
,8/3/2016 0:54,0,0,Or does $ BIIB rumors of sale mean $ BIIB board of directors not 100% sure of amyloid hypothesis? Or IPR of tecfidera ? https:// twitter.com/matthewherper/ status/760552309004836864 …,,,,7.61E+17,https://twitter.com/rob_cyran/status/760556910563225601,
,8/3/2016 0:41,0,4,nevermind $ BIIB tecfidera IPR,,,,,,
,8/3/2016 0:41,7,7,. @adamfeuerstein @matthewherper Doubt $ MRK would buy $ BIIB before Tecfidera IP clarity,,,,,,
,8/3/2016 0:40,0,2,Buying $ BIIB would be a great way to acquire patent risk with Tecfidera and biosimilar risk with practically their entire MS franchise,,,,7.61E+17,https://twitter.com/MaxJacobsEdison/status/760553499646107648,
,8/2/2016 21:53,0,0,@RoofingWayne tecfidera coming next Tuesday. Slightly nervous. How you getting on with it?,,@RoofingWayne,,7.61E+17,https://twitter.com/maxxiejohnston/status/760511270948929536,
,8/2/2016 20:10,0,1,Choosing a new drug is intense. Do I stay on Tysabri every other month or try Tecfidera ? #multiplesclerosis #ms https:// youtu.be/OBS3XikETSo,,,#multiplesclerosis #ms,7.60E+17,https://twitter.com/mallerysdeals/status/760485397147291648,
,8/2/2016 20:05,0,1,Choosing a new drug is intense. Do I stay on Tysabri every other month or try Tecfidera ? #multiplesclerosis #ms https:// youtu.be/OBS3XikETSo,,,#multiplesclerosis #ms,7.60E+17,https://twitter.com/HorridHousewife/status/760484117754572800,
,8/2/2016 14:04,0,0,I never tried copaxone but most people tolerate it well. I decided on a pill ( Tecfidera ) for my MS.,,,,7.60E+17,https://twitter.com/MSUnites/status/760393261806747648,
,8/2/2016 13:36,0,0,oh,,,,,,
,8/2/2016 13:33,0,0,"Hello and thank you for your inquiry. I take the oral medication called  Tecfidera """"",,,,7.60E+17,https://twitter.com/MSUnites/status/760385487534166016,
,8/2/2016 4:34,0,1,thank you! I won't be able to start Tecfidera until my lymphocyte count comes back up.,,,,7.60E+17,https://twitter.com/hughes__em/status/760249815741628416,
,8/1/2016 16:20,0,0,Tecfidera me va bien,,,,,,
,8/1/2016 16:15,0,0,que tal con tecfidera ? También son pastillas? Y tu @AniMartnez2 con qué estás? Lo lleváis bien?,,@AniMartnez2,,7.60E+17,https://twitter.com/dosisrecuerdos/status/760063975354691584,
,8/1/2016 14:23,0,1,Me lo ofrecieron pero preferí Tecfidera . Son dos tomas diarias y el Aubagio una. ¿Te va bien y sin molestias?,,,,7.60E+17,https://twitter.com/incabot1/status/760035787299811328,
,7/30/2016 15:42,0,0,@maxxiejohnston well my first Tecfidera was taken 3 and a half hour ago and all is well,,,,,,
,7/30/2016 11:40,0,0,@beccyhuxtable starting on Tecfidera today - any tips for helping me through the initial phase? #ms #fightms,,@beccyhuxtable,#ms #fightms,7.59E+17,https://twitter.com/MargoiGiblets/status/759269922828587012,
,7/30/2016 10:36,0,1,I'm starting my 3rd month. #tecfidera #MS https:// twitter.com/hughes__em/sta tus/758054975461322752 …,,,#tecfidera #MS,7.59E+17,https://twitter.com/caramelcrm1/status/759253767372021760,
,7/30/2016 7:40,0,1,Hey. Tecfidera for the past three years. For 15+ years before that,,,,,,
,7/29/2016 14:09,0,4,Sin lesiones nuevas en la RM desde el año pasado. Tres meses más con Tecfidera . Parece que funciona :D #BuenasNoticias #EM,,,#BuenasNoticias #EM,7.59E+17,https://twitter.com/neuronasalvaje/status/758945140111085569,
,7/29/2016 2:46,0,3,Dear Tecfidera ,,,,,,
,7/29/2016 2:11,1,3,MS can go fuck itself this week. I am exhausted and now #Tecfidera is making me feel like I'm on fire. #mssucks #curems #MultipleSclerosis,,,#Tecfidera #mssucks #curems #MultipleSclerosis,7.59E+17,https://twitter.com/MinxJulep/status/758764246125522945,
,7/29/2016 1:10,0,1,good luck! Hope your count goes up fast and you can start the Tecfidera soon.,,,,7.59E+17,https://twitter.com/HtuffsDavis/status/758749095880044547,
,7/29/2016 0:47,0,1,My cousin has been taking Tecfidera for quite some time and has had great success with it. If you have any questions...,,,,7.59E+17,https://twitter.com/LisaK_PhD/status/758743315411980290,
,7/29/2016 0:44,0,1,So I have to wait for my lymph count to come back up before I can start taking Tecfidera .,,,,7.59E+17,https://twitter.com/hughes__em/status/758742339460304896,
,7/28/2016 20:17,0,0,different type of moving here,,,,,,
,7/28/2016 15:02,0,1,thank you. I met with my ms nurse two weeks ago and I am supposed to be taking tecfidera amongst other things. Waiting for this,,,,7.59E+17,https://twitter.com/maxxiejohnston/status/758595957751738368,
,7/28/2016 11:32,0,1,Cut off all my hair,,,,,,
,7/28/2016 10:02,0,0,Sr Medical Director- TECFIDERA - United States,,,,,,
,7/27/2016 22:52,0,0,Tecfidera being delivered on Friday so I'll start them on Sat,,,,,,
,7/27/2016 19:01,0,0,Biogen halted its DTC campaign for MS drug Tecfidera because the campaign didn't boost the number of prescriptions. http:// bit.ly/2aesKCM,,,,7.58E+17,https://twitter.com/Xaviercreative/status/758293739219460096,
,7/27/2016 4:17,0,0,I will definitely look into it. Have you heard any reviews on Tecfidera ?,,,,7.58E+17,https://twitter.com/hughes__em/status/758071309481938945,
,7/27/2016 3:12,1,3,Any of my MS friends ever try Tecfidera ? #MSPals,,,#MSPals,7.58E+17,https://twitter.com/hughes__em/status/758054975461322752,
,7/26/2016 20:12,2,0,داي ميثيل فيوماريت BG-12 #Tecfidera pic.twitter.com/DLFrxAqWgC,,,#Tecfidera,7.58E+17,https://twitter.com/MS_Saudi_org/status/757949177485729792,
,7/26/2016 13:38,0,0,I tried tecfidera . It was horrendous side effects so had to stop within a couple of weeks,,,,7.58E+17,https://twitter.com/ableanddisabled/status/757850101335240704,
,7/26/2016 3:35,0,0,i've done rebif,,,,,,
,7/26/2016 1:13,0,0,Seeking those on Tecfidera - Many people ..many reactions! We want to make a video about them. Something to say? http:// bit.ly/29noTCW,,,,7.58E+17,https://twitter.com/mycounterpane/status/757662655792476160,
,7/26/2016 0:41,2,3,@shiftms @MSTrust @mssocietyuk #MS #Multiple Sclerosis #copaxone #tecfidera pic.twitter.com/u45Rr7YcnQ,,@shiftms @MSTrust @mssocietyuk,#MS #Multiple #copaxone #tecfidera,7.58E+17,https://twitter.com/Jules_G_71/status/757654590280110080,
,7/25/2016 22:06,0,0,RT https:// twitter.com/MMMnews/status /757608894055067648 … : Biogen ends Tecfidera #DTC campaign,,,,,,
,7/25/2016 21:40,0,0,Biogen ends Tecfidera #DTC campaign,,,,,,
,7/25/2016 17:30,0,0,Biogen ends Tecfidera #DTC campaign,,,,,,
,7/25/2016 4:55,0,0,Biogen ends Tecfidera DTC campaign,,,,,,
,7/24/2016 15:49,0,0,did you change to Tecfidera ?,,,,7.57E+17,https://twitter.com/with_ms/status/757158322822864896,
,7/24/2016 9:00,0,2,MS Patient’s Pick of the Week’s News: Tremors,,,,,,
,7/24/2016 6:38,0,1,Yeah,,,,,,
,7/24/2016 2:41,0,0,@MS_getinformed Has anyone taking #Tecfidera had a lowering in their RBC as well as WBC? Starting to see too many side effects for me.,,@MS_getinformed,#Tecfidera,7.57E+17,https://twitter.com/BrettR23/status/756960031669620736,
,7/23/2016 22:37,0,0," @PharmacyRR : Biogen Ends Controversial Tecfidera DTC TV Ads. http://www. rightrelevance.com/search/article s/hero?article=e452fa8a706daf28430774e2b3ad649be5c01788&query=pharmaceutical%20marketing&taccount=pharmacyrr … pic.twitter.com/TdvjqBUYCb """"",,@PharmacyRR,,7.57E+17,https://twitter.com/guptarmg1952/status/756898646038343680,
,7/23/2016 16:39,0,0,Biogen Ends Controversial Tecfidera DTC TV Ads. Coincidently,,,,,,
,7/23/2016 16:34,3,1,Biogen Ends Controversial Tecfidera DTC TV Ads. Coincidently,,,,,,
,7/23/2016 2:03,0,1,@biogen ends #tecfidera #DTC #campaign - citing #prescription growth not large enough http://www. mmm-online.com/campaigns/biog en-ends-tecfidera-dtc-campaign-citing-prescriptions/article/511119/ …,,@biogen,#tecfidera #DTC #campaign #prescription,7.57E+17,https://twitter.com/MoonrocksItl/status/756588029075226624,
,7/23/2016 1:59,0,0,RT https:// twitter.com/MMMnews/status /756579665939083264 … : Biogen ends Tecfidera #DTC campaign,,,,,,
,7/23/2016 1:30,0,1,Biogen ends Tecfidera #DTC campaign,,,,,,
,7/22/2016 20:38,0,0,#Biogen ends Tecfidera DTC campaign,,,,,,
,7/22/2016 19:02,0,0,Financial Report: Biogen - Growth in the quarter driven by TECFIDERA ,,,,,,
,7/22/2016 19:00,0,0,Biogen ends Tecfidera #DTC campaign,,,,,,
,7/22/2016 18:54,1,1,Biogen ends Tecfidera DTC campaign,,,,,,
,7/22/2016 17:55,0,0,http://www. bloomberg.com/gadfly/article s/2016-07-21/biogen-ceo-stepping-down-time-for-a-new-plan … . See Spherix Global's RealTime Dynamix MS Q2/3 reports to see what's going on with Tecfidera,,,,7.56E+17,https://twitter.com/SpherixGlobal/status/756465137779867648,
,7/22/2016 17:03,0,0,#DrugApprovals News: Biogen's CEO Scangos to step down - Departurecomes as multiple sclerosis drug Tecfidera ac... http:// ow.ly/XVry502FYZS,,,#DrugApprovals,7.56E+17,https://twitter.com/DrugApprovalBio/status/756452018387025920,
,7/22/2016 17:02,0,0,News: Biogen's CEO Scangos to step down - Departurecomes as multiple sclerosis drug Tecfidera achieves improved... http:// ow.ly/M2Un502FYZt,,,,7.56E+17,https://twitter.com/DrugApprovalBio/status/756451919867052032,
,7/22/2016 16:31,0,0,Biogen's CEO Scangos to step down - Departurecomes as multiple sclerosis drug Tecfidera achieves improved sales... http:// ow.ly/VGy6502FWn1,,,,7.56E+17,https://twitter.com/DeliveryDrug/status/756444077877592064,
,7/22/2016 16:29,0,0,Biogen's CEO Scangos to step down: Departurecomes as multiple sclerosis drug Tecfidera achieves improved sale... http:// bit.ly/2aePp1c,,,,7.56E+17,https://twitter.com/DeliveryDrug/status/756443666462277632,
,7/22/2016 15:00,1,1,Biogen ends Tecfidera campaign,,,,,,
,7/22/2016 7:37,0,0,Biogen ends Tecfidera campaign,,,,,,
,7/22/2016 7:07,0,0,Biogen ends Tecfidera campaign,,,,,,
,7/22/2016 6:43,0,1,Biogen ends Tecfidera campaign,,,,,,
,7/22/2016 5:16,0,0,Biogen ends Tecfidera campaign,,,,,,
,7/22/2016 4:22,0,0,#Biogen ends Tecfidera campaign,,,,,,
,7/22/2016 3:52,0,0,Biogen ends Tecfidera campaign,,,,,,
,7/22/2016 2:00,0,0,Biogen stated that domestic sales of their multiple sclerosis pill Tecfidera rose 15% in the first quarter. http://www. wsj.com/articles/drugm akers-pricing-power-remains-strong-1468488601 …,,,,7.56E+17,https://twitter.com/morehealth/status/756224888772308996,
,7/22/2016 0:35,0,0,#Biogen CEO Scangos to step down,,,,,,
,7/21/2016 22:42,0,1,A mi me gustaba :( Pero sólo con tecfidera no podía. La competencia se lo comió,,,,7.56E+17,https://twitter.com/BursatilBiotech/status/756174947542638592,
,7/21/2016 18:38,0,1,sure,,,,,,
,7/21/2016 17:59,3,10,$ BIIB Scangos legacy --> Tecfidera IP uncertainty,,,,,,
,7/21/2016 17:51,3,6,a review of scangos tenure at $ BIIB yields little fundamental contribution...rode tecfidera coattails,,,,,,
,7/21/2016 17:32,0,1,@matthewherper is there a view that $ BIIB - and by extension Scangos - got lucky with Tecfidera ?,,@matthewherper,,7.56E+17,https://twitter.com/SimonKingFW/status/756097055894933504,
,7/21/2016 17:01,0,0,. @OptionsHawk @Drchik23 when did they last raise price on tecfidera ?,,@OptionsHawk @Drchik23,,7.56E+17,https://twitter.com/PDRennert/status/756089281576337408,
,7/21/2016 16:34,4,4,$ BIIB 2Q16 Tecfidera U.S. sales $780M vs. consensus of $774M,,,,,,
,7/21/2016 16:20,1,0,Recherche patient #sep sous tecfidera pour discuter. #sep #scleroseenplaqies #traitement,,,#sep #sep #scleroseenplaqies #traitement,7.56E+17,https://twitter.com/DublinMarion/status/756078886098796544,
,7/21/2016 4:45,0,0,MS Patient’s Pick of the Week’s News: Tremors,,,,,,
,7/21/2016 4:15,1,0,Biogen $ BIIB Preview #Tecfidera US Earnings To Watch July 21 2016 $ BIIB $ LUV $ UNP $ UL $ SLB $ GM $ CMG $ SBUX $ T $ SPX http:// traderscommunity.com/forum/index.ph p?topic=389.msg3086#msg3086 …,,,#Tecfidera #msg3086,7.56E+17,https://twitter.com/TradersCom/status/755896351573934080,
,7/21/2016 4:04,0,1,tried: rebif,,,,,,
,7/21/2016 1:54,0,1,@ElinSilveous In my email - study of Tecfidera vs Gilenya http:// bit.ly/29Wj7EM @PCORI #PCORI funded version http:// bit.ly/2a9zUqk,,@ElinSilveous @PCORI,#PCORI,7.56E+17,https://twitter.com/lkay54/status/755860841807785985,
,7/21/2016 1:50,0,1,@ElinSilveous this just popped up in my email - looks like comparison has been done on Tecfidera vs Gilenya http:// bit.ly/29Wj7EM,,@ElinSilveous,,7.56E+17,https://twitter.com/lkay54/status/755859913142710272,
,7/20/2016 23:56,0,1,Since Tecfidera is my med,,,,,,
,7/20/2016 21:48,0,1,Tecfidera is one of the most prescribes drugs for people living with RRMS. What is YOUR experience with it: http:// bit.ly/29NA3Ok,,,,7.56E+17,https://twitter.com/mycounterpane/status/755799132967763968,
,7/20/2016 10:51,0,0,TECFIDERA (dimethyl fumarate) data reinforce strong,,,,,,
,7/19/2016 22:41,1,0,400,,,,,,
,7/19/2016 5:17,0,6,A6 Every 3 months is good. I'm JC+ and it's important to make sure I don't develop PML on Tecfidera . #ChatMS https:// twitter.com/MustStopMS/sta tus/755186289775775744 …,,,#ChatMS,7.55E+17,https://twitter.com/TLDeGray/status/755187234672959488,
,7/18/2016 21:19,0,0,Tecfidera Presents a New Patient Support Program in Europe: tecficare: NOW AVAILABLE: For the Canadian and Eu... http:// bit.ly/2a29yaF,,,,7.55E+17,https://twitter.com/dtwResearchInc/status/755067080022433792,
,7/18/2016 18:33,0,0,Latest Findings on RRMS Oral Therapy Tecfidera (Dimethyl Fumarate) Detailed in New Report. Read more >> http:// bit.ly/29OTxGh,,,,7.55E+17,https://twitter.com/MSNewsToday/status/755025192959827968,
,7/18/2016 11:32,0,3,Wenn man mit dem Medikament Tecfidera schwanger werden möchte,,,,,,
,7/18/2016 1:33,0,0,#Tecfidera on a night like this.... #booooo #hotflush #rubbish #NeedAFan,,,#Tecfidera #booooo #hotflush #rubbish #NeedAFan,7.55E+17,https://twitter.com/K_2_The_A/status/754768593976459264,
,7/17/2016 22:14,0,1,relapses after giving birth are pretty common,,,,,,
,7/17/2016 22:11,0,1,yes had a relapse 6 months after my daughter was born ! On Tecfidera now,,,,,,
,7/17/2016 4:20,0,1,Choosing a new drug is intense. Do I stay on Tysabri every other month or try Tecfidera ? #multiplesclerosis #ms https:// youtu.be/OBS3XikETSo,,,#multiplesclerosis #ms,7.54E+17,https://twitter.com/HorridHousewife/status/754448072508309504,
,7/17/2016 4:05,0,0,Choosing a new drug is intense. Do I stay on Tysabri every other month or try Tecfidera ? #multiplesclerosis #ms https:// youtu.be/OBS3XikETSo,,,#multiplesclerosis #ms,7.54E+17,https://twitter.com/mallerysdeals/status/754444282296238080,
,7/17/2016 2:27,0,0,sclerosis drug Tecfidera “was primarily due to price increases,,,,,,
,7/17/2016 2:27,0,0,"Biogen disclosed that its 15% year-over-year sales increase of multiple-sclerosis drug Tecfidera "" http:// wolfstreet.com/2016/07/15/big -pharma-sales-boom-on-drug-price-increases/ …""",,,,7.54E+17,https://twitter.com/Jim_Peoples_/status/754419695860658176,
,7/17/2016 2:27,0,0,"Biogen disclosed that its 15% year-over-year sales increase of multiple-sclerosis drug Tecfidera “"" http:// wolfstreet.com/2016/07/15/big -pharma-sales-boom-on-drug-price-increases/ …""",,,,7.54E+17,https://twitter.com/Jim_Peoples_/status/754419627581591552,
,7/16/2016 20:27,0,0,New2Trip: Dimethyl fumarate ( Tecfidera ): updated advice on risk of progressive multifocal leukoencephalopathy http:// bit.ly/1PAoNCe,,,,7.54E+17,https://twitter.com/tripdatabase/status/754328995567636480,
,7/16/2016 17:51,0,0,Lo que debes saber sobre TECFIDERA para la EM https:// blogsclerosismultiple.wordpress.com/2014/08/21/lo- que-debes-saber-sobre-tecfidera-para-la-em/ … vía @susosantiago,,@susosantiago,,7.54E+17,https://twitter.com/susosantiago/status/754289833472827392,
,7/16/2016 14:21,0,0,i hope your start with Tecfidera is going well,,,,7.54E+17,https://twitter.com/RoofingWayne/status/754236901905854464,
,7/16/2016 0:27,0,0,kans dat ze op zat open zijn. tecfidera word ook op zat. geleverd bv,,,,7.54E+17,https://twitter.com/sabinerotterdam/status/754027092786946048,
,7/15/2016 17:45,0,0,Latest Findings on RRMS Oral Therapy Tecfidera (Dimethyl Fumarate) Detailed in New Report. Read more >> http:// bit.ly/29OTxGh,,,,7.54E+17,https://twitter.com/MSNewsToday/status/753925861431242752,
,7/15/2016 0:47,0,1,Aha,,,,,,
,7/14/2016 22:58,0,0,Waarom zou ze van de tecfidera afgehaald worden? Als het werkt dan werkt het toch?,,,,7.54E+17,https://twitter.com/Platform_MS/status/753642451051708416,
,7/14/2016 19:40,0,1,Thank you for the help,,,,,,
,7/14/2016 19:23,0,0,@mssocietyuk I've been researching #Tecfidera on Docs' advice and may have to say sod it,,,,,,
,7/14/2016 17:15,0,2,I will probably be starting tecfidera tomorrow. Will let you know how I get on with it,,,,7.54E+17,https://twitter.com/maxxiejohnston/status/753556118996148224,
,7/14/2016 16:42,0,2,I had flushing on the first day. After that,,,,,,
,7/14/2016 14:40,0,1,I've been on tecfidera for over a year and working great for me. Minimal side effects! Drink plenty of water & take with food,,,,7.54E+17,https://twitter.com/carlacallaghan/status/753516929822887936,
,7/14/2016 14:33,0,0,overall I really liked tecfidera but can no longer take as my lymphocyte count went too low,,,,7.54E+17,https://twitter.com/DanielBird1985/status/753515258975752192,
,7/14/2016 14:27,2,3,Anyone got tips or assurance for Wayne re: #Tecfidera ? https:// twitter.com/RoofingWayne/s tatus/753292824074940416 …,,,#Tecfidera,7.54E+17,https://twitter.com/mssocietyuk/status/753513621293064192,
,7/14/2016 5:59,0,0,TECFIDERA (dimethyl fumarate) data reinforce strong,,,,,,
,7/13/2016 23:49,0,1,@MSTrust @mssocietyuk feeling very anxious starting Tecfidera soon and reading some of the blogs the side effects don't look good,,@MSTrust @mssocietyuk,,7.53E+17,https://twitter.com/RoofingWayne/status/753292824074940416,
,7/13/2016 22:53,0,0,Ooh...the #Tecfidera flushing is REAL today!! #MSCanSuckMyButt #ScrewMS #MSWarrior #MS,,,#Tecfidera #MSCanSuckMyButt #ScrewMS #MSWarrior #MS,7.53E+17,https://twitter.com/JerNLynn95/status/753278722669621248,
,7/13/2016 18:27,0,0,donc quand mon neuro me propose tecfidera comme seul traitement pour une sep RR devenue secondaire progressive...,,,,7.53E+17,https://twitter.com/desangli/status/753211749239750656,
,7/13/2016 17:31,0,0,Latest Findings on RRMS Oral Therapy Tecfidera (Dimethyl Fumarate) Detailed in New Report. Read more >> http:// bit.ly/29OTxGh,,,,7.53E+17,https://twitter.com/MSNewsToday/status/753197675202347008,
,7/13/2016 17:16,0,0,Heeft u relapsing remitting MS én gebruikt u Tecfidera ? Dan komt u mogelijk in aanmerking voor een onderzoek. http:// bit.ly/1RoMMrz,,,,7.53E+17,https://twitter.com/ProefpersoonNL/status/753193913326895104,
,7/13/2016 17:02,0,3,Le TECFIDERA est en deux prises par jour et une surveillance hématologique de facto mensuelle. La tolérance est TRES mauvaise au début.,,,,7.53E+17,https://twitter.com/qffwffq/status/753190335489175553,
,7/13/2016 17:00,0,3,En forme ORALE le teriflunomide (AUBAGIO) et le dimethyl ( TECFIDERA ) ont un mode d'action bien bien plus compliqué. Ce sont des,,,,7.53E+17,https://twitter.com/qffwffq/status/753189803848499200,
,7/13/2016 13:38,0,0,Nuevos datos que muestran la eficacia de #Tecfidera en pacientes recién diagnosticados. #esclerosismultiple http:// blog.neuropedia.org/2016/07/13/nue vos-datos-que-muestran-la-eficacia-de-tecfidera-en-pacientes-recien-diagnosticados-esclerosismultiple/ …,,,#Tecfidera #esclerosismultiple,7.53E+17,https://twitter.com/neuropedianews/status/753139000823644162,
,7/13/2016 10:16,0,11,I'll be starting Tecfidera because Gilenya is a hassle to get back on. I loved Gilenya. Wish me luck. #MSTreatment #MultipleSclerosis,,,#MSTreatment #MultipleSclerosis,7.53E+17,https://twitter.com/RevelWoman/status/753088256544243716,
,7/12/2016 20:42,0,0,MS Patient’s Pick of the Week’s News: Tremors,,,,,,
,7/12/2016 19:57,0,0,Nuevos datos que muestran la eficacia de Tecfidera en pacientes recién diagnosticados http:// fb.me/4BK3mQ2Z2,,,,7.53E+17,https://twitter.com/Avempo/status/752871966160326656,
,7/12/2016 13:30,0,0,Tecfidera - ' reported to be more effective in reducing relapse rates than alternative medications' http:// sumo.ly/lBjf via @MsNewsToday,,@MsNewsToday,,7.53E+17,https://twitter.com/Crystec_Lyn/status/752774710388195328,
,7/12/2016 9:40,0,0,Fumaran dimetylu: wysoka skuteczność w stwardnieniu rozsianym. Lek Tecfidera ,,,,,,
,7/12/2016 2:02,0,1,avonex,,,,,,
,7/12/2016 0:35,1,0,I was on tecfidera before the tysabri...until it lowered my lymphocyte count & I got shingles.,,,,7.53E+17,https://twitter.com/m_baz/status/752579536299122689,
,7/12/2016 0:11,0,0,I was on Tyssbri four years,,,,,,
,7/11/2016 22:07,0,0,MS Patient's Pick of the Week's News: Tremors,,,,,,
,7/11/2016 17:30,0,0,MS Patient’s Pick of the Week’s News: Tremors,,,,,,
,7/11/2016 12:26,0,0,New2Trip: Dimethyl fumarate ( Tecfidera ): updated advice on risk of progressive multifocal leukoencephalopathy http:// bit.ly/1PAoNCe,,,,7.52E+17,https://twitter.com/tripdatabase/status/752396149760389120,
,7/10/2016 18:48,0,3,I can feel a lush coming on #MultipleSclerosis #tecfidera pic.twitter.com/oxHBZ0IIWS,,,#MultipleSclerosis #tecfidera,7.52E+17,https://twitter.com/AbiBuddComms/status/752129873687277568,
,7/10/2016 18:46,0,1,Massive Tecfidera flush...I look like I have been in the sun all day. Head to foot burning feeling. The joys of Ms...,,,,7.52E+17,https://twitter.com/dizzybird11/status/752129380558770176,
,7/10/2016 6:25,0,0,Learn how to manage #GI side effects from #Tecfidera at http:// bit.ly/29xM1P5 #MultipleSclerosis,,,#GI #Tecfidera #MultipleSclerosis,7.52E+17,https://twitter.com/healthcarejourn/status/751943014382198784,
,7/10/2016 3:29,0,0,solidarity,,,,,,
,7/10/2016 2:12,0,1,Hey Im ok Have been taken off Tecfidera Waitin 2try Aubagio in few wks but have to get bloods taken every 2 wks for 6 months! :P,,,,7.52E+17,https://twitter.com/AnnetteMaria1/status/751879120506744832,
,7/9/2016 21:19,0,0,MS meds query. Do msers find they have added weight on medication. Have jumped 2 sizes a yr,,,,,,
,7/9/2016 5:48,0,2,oh no!!! I am glad you are ok! I hope tecfidera works better for you!!,,,,7.52E+17,https://twitter.com/MotherhoodandMS/status/751571167522152448,
,7/9/2016 5:32,0,0,I hated Tecfidera started Aubagio 2/3 months later. A year later it's ok,,,,,,
,7/9/2016 2:06,0,0,@Sheena81 Hi,,,,,,
,7/9/2016 0:49,2,0,@shiftms Looking to hear from anyone who's changed from Tecfidera to Aubagio. Experience? Any chance of a RT?,,@shiftms,,7.51E+17,https://twitter.com/CalmTheBeans/status/751495961252364288,
,7/8/2016 18:27,0,1,good luck with tecfidera ! I really hope you do well with it!! :),,,,7.51E+17,https://twitter.com/MotherhoodandMS/status/751399735307542529,
,7/8/2016 12:54,0,2,I am sorry to hear that,,,,,,
,7/8/2016 1:51,0,1,Neurologist has recommended Copaxone as a good DMD for me. Tried Tecfidera but didn't get on well with it,,,,,,
,7/7/2016 22:22,0,0,me too,,,,,,
,7/7/2016 19:11,0,1,@topsyjkv I started Tecfidera today. Needed this message. Thanks! #beatMS #Hope https:// twitter.com/topsyjkv/statu s/750945204744679426 …,,@topsyjkv,#beatMS #Hope,7.51E+17,https://twitter.com/MSHighway/status/751048499685429248,
,7/7/2016 5:50,0,0,That's it,,,,,,
,7/6/2016 22:37,3,1,Oral Therapy for RRMS in a Nutshell: Tecfidera Recent Findings http:// multiplesclerosisnewstoday.com/social-clips/2 016/07/06/oral-therapy-for-rrms-in-a-nutshell-tecfidera-recent-findings/ … pic.twitter.com/GYBZu6IKGT,,,,7.51E+17,https://twitter.com/MSNewsToday/status/750737956470525957,
