username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,,
,8/6/2015 1:05,0,0,@missalice569 @spondywolfgirl Did you have problems w plaquenil n if so,,,,,,,,
,8/6/2015 1:01,0,0,@lupiedmaddy2 @spondywolfgirl no I first started plaquenil than went off it and started methotrexate :(,,@lupiedmaddy2 @spondywolfgirl,,6.29012E+17,https://twitter.com/missalice569/status/629011788135288832,,,
,8/6/2015 1:00,0,0,@missalice569 Is humira a long term medication like plaquenil or is it only for a short time?,,@missalice569,,6.29012E+17,https://twitter.com/DebsyNLupus/status/629011602394624000,,,
,8/6/2015 0:57,0,0,@spondywolfgirl @missalice569 I was hoping to be on plaquenil for a while,,,,,,,,
,8/5/2015 23:43,0,0,Must be suffering from plaquenil withdrawal,,,,,,,,
,8/5/2015 21:29,0,0,I am just wondering...I was diagnosed with RA after a mastectomy. I have been on Plaquenil and Prednisone for the... http:// fb.me/1NI1lpxQx,,,,6.28958E+17,https://twitter.com/NeatPenny/status/628958393642938368,,,
,8/5/2015 5:15,0,0,@TeenyTwoTimes Thank you. I went to bed,,,,,,,,
,8/4/2015 6:18,0,0,My dr added sulfasalazine today in addition to the plaquenil .Anyone get relief from this combo? How long did it take to work? Thanks - Laura,,,,6.28367E+17,https://twitter.com/NeatPenny/status/628366807506751488,,,
,8/3/2015 22:44,0,0,@Kirstie_Schultz I really wonder if it's the plaquenil . I wish my doctor wasn't in Israel right now!,,@Kirstie_Schultz,,6.28253E+17,https://twitter.com/iheartchem/status/628252556574068736,,,
,8/3/2015 22:42,0,1,@accordingtokenz Remain on Minocycline (my 1st med) & Plaquenil ,,,,,,,,
,8/3/2015 20:20,0,0,#PrettyInPink #SelfieMonday #autoimmune #autoimmunedisease #mctd #ItsChronic #plaquenil lightening hair #NoFilter ! pic.twitter.com/q0JaWn3oK9,,,#PrettyInPink #SelfieMonday #autoimmune #autoimmunedisease #mctd #ItsChronic #plaquenil #NoFilter,6.28216E+17,https://twitter.com/jewelstweeeets/status/628216266772377601,,,
,8/3/2015 3:41,3,1,BENEFIT 2 OF #PLAQUENIL (HYDROXYCHLOROQUINE) IN #LUPUS SERIES by Donald Thomas,,,,,,,,
,8/3/2015 3:12,0,0,@Hotgirl_rae21 lol I didn't think about it til today bcuhs I'm doing my containers lol. I should've got some plaquenil lol,,@Hotgirl_rae21,,6.27958E+17,https://twitter.com/GotaLoveLANA/status/627957762018770944,,,
,8/2/2015 3:52,0,0,Blog Post: Acheter Plaquenil Sans Ordonnance En Ligne - http:// administration-systeme.com/?p=1647,,,,6.27605E+17,https://twitter.com/Anonymetal34/status/627605243107352576,,,
,8/1/2015 21:35,3,2,BENEFITS OF #PLAQUENIL (HYDROXYCHLOROQUINE) IN #LUPUS SERIES by Donald Thomas,,,,,,,,
,8/1/2015 1:25,0,0,I've been on Plaquenil for over 6 years - my ra specialist took me off My last eye appt wasn't right so brought... http:// fb.me/6HgtFzckO,,,,6.27206E+17,https://twitter.com/NeatPenny/status/627205924306976768,,,
,7/30/2015 16:38,0,0,The Chloroquine shortage sucks! Plaquenil does nearly nothing for my joint pain or fatigue. Really hope my doc finds something else quickly.,,,,6.26711E+17,https://twitter.com/agirlwithlupus/status/626711047072669698,,,
,7/30/2015 9:29,0,2,I'm on plaquenil too...small world https:// twitter.com/mary_markssngr /status/626600389245190144 …,,,,6.26603E+17,https://twitter.com/Ksrnv/status/626602957769867264,,,
,7/29/2015 2:41,0,0,Hello everyone,,,,,,,,
,7/29/2015 2:32,0,0,@TeenyTwoTimes Are you in plaquenil or anything?,,@TeenyTwoTimes,,6.26136E+17,https://twitter.com/MomBto3/status/626135776808542208,,,
,7/29/2015 2:12,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy - http://www. medpagetoday.com/Rheumatology/L upus/52449 …,,,,6.26131E+17,https://twitter.com/Blairnboca/status/626130670792908800,,,
,7/28/2015 16:05,0,0,Anyone else on Plaquenil have extreme itching? I am going crazy,,,,,,,,
,7/28/2015 5:05,0,0,@mollyschreiber I'm taking MTX inj,,,,,,,,
,7/26/2015 10:29,0,0,@RheumaBlog_Wren Practice! lol. I don't know if I've ever become used to it. The right NSAID and Plaquenil usually keep it in check now.,,@RheumaBlog_Wren,,6.25168E+17,https://twitter.com/fridawrites/status/625168472683581440,,,
,7/26/2015 9:45,0,1,@TiffanyAndLupus ugh! More meds... That's interesting though that they stopped plaquenil . Not familiar with ciclosporin so I'll look it up,,@TiffanyAndLupus,,6.25158E+17,https://twitter.com/SynceNerd_Carli/status/625157515458813952,,,
,7/26/2015 9:43,0,1,@SynceNerd_Carli No cytoxan. They've decided on ciclosporin in place of the plaquenil . And 50mg of medrol. My med list gets longer every day,,@SynceNerd_Carli,,6.25157E+17,https://twitter.com/TiffanyAndLupus/status/625156939559882752,,,
,7/26/2015 2:55,0,2,NEW #HYDROXYCHLOROQUINE ( #Plaquenil ) DOSING RECOMMENDATIONS FOR #LUPUS AND OTHER RELATED DISORDERS SHARE with... http:// fb.me/6SZ9ejcRu,,,#HYDROXYCHLOROQUINE #Plaquenil #LUPUS,6.25054E+17,https://twitter.com/lupuscyclopedia/status/625054192865005568,,,
,7/25/2015 21:43,2,4,@OrbisTertius3 @flinx15 @StefZannini a me per sicurezza 200 mg di plaquenil grazie,,@OrbisTertius3 @flinx15 @StefZannini,,6.24976E+17,https://twitter.com/davbio74/status/624975735506251776,,,
,7/25/2015 17:37,0,2,Wiped out,,,,,,,,
,7/25/2015 10:59,0,0,"@SynceNerd_Carli Adding ciclosporin"" and removing plaquenil . Also 50mg of prednisone for a month",,,,,,,,
,7/25/2015 7:39,0,1,Why the hell has my prescription for plaquenil gone from $3 to $85 in two months? I'd rather live with the pain.,,,,6.24763E+17,https://twitter.com/cschulzie/status/624763371158667264,,,
,7/24/2015 19:31,0,0,Have any of you noticed an increase in the cost of your Plaquenil ?! Check out what Despite Lupus is saying! #lupus http:// ow.ly/PZACJ,,,#lupus,6.2458E+17,https://twitter.com/lupuslynnshope/status/624580083852943360,,,
,7/24/2015 8:09,0,1,@herecease i feel like plaquenil isnt really a big seller over there,,@herecease,,6.24409E+17,https://twitter.com/eehouls/status/624408599201230848,,,
,7/23/2015 20:38,1,0,Answered: UCTD. Uncontrolled symptoms. Unable to tolerate regular dose of plaquenil ,,,,,,,,
,7/23/2015 5:42,0,0,One more question from a member: I stopped taking Plaquenil over a year ago. I stopped because I didn't think I... http:// fb.me/2mGM8GHeo,,,,6.24009E+17,https://twitter.com/LupusAndMe/status/624009148028485632,,,
,7/22/2015 4:17,1,2,Rapid onset #plaquenil toxicity by Marmor and Leung http:// 1.usa.gov/1Dt2j02 @StanfordMed #retina pic.twitter.com/QQBV3YqlyX,,@StanfordMed,#plaquenil #retina,6.23625E+17,https://twitter.com/ByersEye/status/623625322383020032,,,
,7/21/2015 20:21,0,0,After many enquiries about Plaquenil and it’s discontinuation,,,,,,,,
,7/21/2015 16:13,0,0,A number of people are having difficulty getting hold of Plaquenil and have been informed from their pharmacist... http:// fb.me/7pKJf9Lga,,,,6.23443E+17,https://twitter.com/ac_wales/status/623443155556417536,,,
,7/21/2015 6:04,0,0,A follower has a question: I am on Plaquenil and the Doctor is thinking about changing my meds to Methotrexate. Any thoughts or advice?,,,,6.2329E+17,https://twitter.com/LupusAndMe/status/623290003213258752,,,
,7/20/2015 16:42,0,0,Has anyone else suffered from an unbearable itch from Plaquenil ? Did you have to stop taking it or did it pass in... http:// fb.me/7jiOxB4Xz,,,,6.23088E+17,https://twitter.com/NeatPenny/status/623087962939617280,,,
,7/20/2015 9:22,0,0,There is quite a shortage of Plaquenil /hydroxychlorquine right now: http://www. ashp.org/menu/DrugShort ages/CurrentShortages/Bulletin.aspx?id=1126 …,,,,6.22977E+17,https://twitter.com/fridawrites/status/622977257724903424,,,
,7/20/2015 9:12,0,2,Since Plaquenil works well for me when it's formulated correctly,,,,,,,,
,7/20/2015 9:12,0,1,OMG,,,,,,,,
,7/20/2015 5:30,0,1,@mfig4847 the Humira + Plaquenil combo has helped me feel the best I've felt since dx 11 years ago. Just took time for both to fully kick in,,@mfig4847,,6.22919E+17,https://twitter.com/dsymons/status/622919059110281216,,,
,7/20/2015 2:51,0,0,@mfig4847 I think it has been for me,,,,,,,,
,7/19/2015 3:25,0,0,Lupus Tip: Butterflies if you take Hydroxychloroquine ( Plaquenil ) please make sure you get your eyes check every 6 months! ~ Denise | FLNA,,,,6.22525E+17,https://twitter.com/fibrolupus/status/622525072419520513,,,
,7/18/2015 21:34,0,0,Read it and see what the doctors are saying on @HealthTap ! #FeelGood . http:// htap.us/1xf03i - Plaquenil Benefits Fetus in Lupus Pregnan...,,@HealthTap,#FeelGood,6.22437E+17,https://twitter.com/supermodelsonya/status/622436806856851456,,,
,7/18/2015 5:55,0,0,Anyone else out there get really sick when they started Plaquenil ? Doc wants me to stick it out to see if I adjust. #lupus #spoonie,,,#lupus #spoonie,6.222E+17,https://twitter.com/Hyperchondria/status/622200499735953408,,,
,7/18/2015 4:26,0,0,Heads up to those people in the UK taking Plaquenil /Hydroxychloroquine! Plaquenil is being discontinued under... http:// fb.me/7lYumWNQV,,,,6.22178E+17,https://twitter.com/pinger_genguin/status/622178097828339712,,,
,7/17/2015 7:45,0,4,Thank God alcohol and Plaquenil aren't contraindicated. #lupus #spoonielife #uctd #autoimmune,,,#lupus #spoonielife #uctd #autoimmune,6.21866E+17,https://twitter.com/Hyperchondria/status/621865664513380352,,,
,7/14/2015 17:20,0,0,I'm on Orencia IV monthly,,,,,,,,
,7/14/2015 16:27,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy http:// fb.me/4vg2ZoxMq,,,,6.2091E+17,https://twitter.com/MrsLupus1/status/620909870607429632,,,
,7/14/2015 12:15,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy http:// fb.me/6Ek25Fchr,,,,6.20846E+17,https://twitter.com/LivingStrong4U/status/620846455583080449,,,
,7/14/2015 3:43,0,0,Obama FDA OBAMACARE killing me denying plaquenil for SLE Want us on chemo benesta.I have cancer +SLE can't take 2 chemo @marklevinshow,,@marklevinshow,,6.20718E+17,https://twitter.com/moneybunnyalice/status/620717668006535169,,,
,7/13/2015 17:42,0,0,I've recently been diagnosed with R.A. I've tried mxt and plaquenil but had to go off both of them due to severe... http:// fb.me/7I028StS3,,,,6.20566E+17,https://twitter.com/NeatPenny/status/620566466304344064,,,
,7/13/2015 10:40,0,1,@notoriouscmoney I start Plaquenil tomorrow,,,,,,,,
,7/13/2015 5:28,1,3,I had been on imuran but was just switched to cellcept. The plaquenil helps with joint pain,,,,,,,,
,7/13/2015 5:20,0,1,@lupusladies yes I started plaquenil 1mo after diagnosis. Pred,,,,,,,,
,7/13/2015 4:49,0,0,Crystal says: I have been feeling quite good for the last week...in my head im saying the plaquenil is working... http:// fb.me/3XuCUhxm7,,,,6.20372E+17,https://twitter.com/NeatPenny/status/620371878855745536,,,
,7/13/2015 4:26,0,1,Sorry to hear about symptoms. Do you take plaquenil ? Have not had joint pain from #lupus since taking that med. https:// twitter.com/The_Romonator/ status/620315770539499520 …,,,#lupus,6.20366E+17,https://twitter.com/lupusladies/status/620366137545621504,,,
,7/13/2015 4:05,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy http:// fb.me/7tCKK0Z1o,,,,6.20361E+17,https://twitter.com/TheLupusEffect/status/620360791599005696,,,
,7/13/2015 2:33,0,0,I've recently been experiencing sickness on #Hydroxychloroquine / #Plaquenil I thought it was a reaction to two meds. Nope.,,,#Hydroxychloroquine #Plaquenil,6.20338E+17,https://twitter.com/Blogguin/status/620337769949364224,,,
,7/12/2015 21:08,0,0,Good morning everyone. Does anyone use a topical product for pain relief? I'm on piroxicam and Plaquenil and... http:// fb.me/3RnIVuPQz,,,,6.20256E+17,https://twitter.com/NeatPenny/status/620256004526219267,,,
,7/12/2015 8:49,0,0,@NatRicher thank you. I have a lot of joint pain and stiffness. Currently taking Plaquenil for it but hasn't really helped yet.,,@NatRicher,,6.2007E+17,https://twitter.com/ashleymdeangelo/status/620069911214342144,,,
,7/11/2015 0:17,0,2,@Mory5ory may also be adding back in another DMARD on top of the methotrexate & plaquenil like imuran,,,,,,,,
,7/9/2015 2:43,1,0,@HurtBlogger No Ranbaxy Plaquenil generic either. :(,,@HurtBlogger,,6.18891E+17,https://twitter.com/fridawrites/status/618890568295276544,,,
,7/8/2015 15:10,7,6,Further updates on the discontinuation of Plaquenil and availability of Zentiva Hydroxychloroquine can be found at - http:// lupusuk.org.uk/latest-news/pl aquenil-availability …,,,,6.18716E+17,https://twitter.com/LUPUSUK/status/618716220288815104,,,
,7/8/2015 7:09,0,0,Dana asks: Is anyone taking plaquenil for RA,,,,6.18595E+17,https://twitter.com/NeatPenny/status/618595182531989504,,,
,7/7/2015 22:08,0,0,Having problems obtaining Zentiva brand hydroxychloroquine/ Plaquenil ? Read @LUPUSUK 's article for the latest news http:// lupusuk.org.uk/latest-news/pl aquenil-availability …,,@LUPUSUK,,6.18459E+17,https://twitter.com/Blogguin/status/618459111177482244,,,
,7/7/2015 18:44,1,1,Plaquenil study shows in preterm births & intrauterine growth restrictions in w. #Lupus BUT pregnancy still risky! https:// twitter.com/Aenima666/stat us/618401547521781760 …,,,#Lupus,6.18408E+17,https://twitter.com/LawyersVSLupus/status/618407793419284481,,,
,7/7/2015 16:00,0,0,Plaquenil Benefits Fetus in Lupus #Pregnancy . #Health http:// ow.ly/PeKL4,,,#Pregnancy #Health,6.18366E+17,https://twitter.com/EMJReproHealth/status/618366483849211905,,,
,7/7/2015 13:58,0,0,God!! It takes A LOT for something to make me nauseous and lose my appetite but this Plaquenil is something else.... http:// fb.me/6IAMOa8nQ,,,,6.18336E+17,https://twitter.com/tracifoust/status/618335753765027840,,,
,7/7/2015 12:13,0,0,@alicem88 also have gabapentin for neuropathy &imuran& plaquenil for lupus. I'm trying to push it but I may have to go to ER in few days,,@alicem88,,6.18309E+17,https://twitter.com/SynceNerd_Carli/status/618309234145513472,,,
,7/7/2015 12:09,1,2,#lupus #fact : Infections are the #1 cause of death in lupus patients. Plaquenil /Dolquine has antibacterial +antiviral properties that helps,,,#lupus #fact #1,6.18308E+17,https://twitter.com/DomandoAlLobo/status/618308266133745665,,,
,7/7/2015 12:06,1,3,#LUPUS patients who take plaquenil /dolquine (hidroxycloroquine) get less severe infections than those who don't http:// onlinelibrary.wiley.com/doi/10.1002/ar t.39070/abstract%3Bjsessionid%3D712F9494F02DA800796EFD79F46E510C.f01t03?userIsAuthenticated=false&deniedAccessCustomisedMessage&utm_content=bufferc127d&utm_medium=social&utm_source=plus.google.com&utm_campaign=buffer …,,,#LUPUS,6.18308E+17,https://twitter.com/DomandoAlLobo/status/618307545539739648,,,
,7/7/2015 3:30,0,0,"Every time I'm doing my meds I see doxepin & hear that damn doxidan gentle doxidan"" commercial LOL now I'm doing it w/ Plaquenil too""",,,,6.18178E+17,https://twitter.com/mambomoondog/status/618177756103344128,,,
,7/6/2015 23:50,4,4,French study: Hydroxychloroquine produces better fetal outcomes in #lupus . http:// ow.ly/Pfk2c #Plaquenil @Medpagetoday,,@Medpagetoday,#lupus #Plaquenil,6.18122E+17,https://twitter.com/ContempOBGYN/status/618122277226418176,,,
,7/6/2015 22:38,1,0,Plaquenil Benefits Fetus in Lupus Pregnancy http://www. medpagetoday.com/Rheumatology/L upus/52449 …,,,,6.18104E+17,https://twitter.com/Aenima666/status/618104118096302080,,,
,7/6/2015 22:29,0,0,@missaayy08 Plaquenil isn't enough anymore,,,,,,,,
,7/6/2015 18:44,1,3,#LUPUS PATIENTS WHO TAKE PLAQUENIL (HYDROXYCHLOROQUINE) GET LESS SEVERE INFECTIONS THAN THOSE WHO DO NOT... http:// fb.me/4ccRJLwgZ,,,#LUPUS,6.18045E+17,https://twitter.com/lupuscyclopedia/status/618045266411831296,,,
,7/6/2015 18:16,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy http:// fb.me/20COm4GB9,,,,6.18038E+17,https://twitter.com/MrsLupus1/status/618038334103920640,,,
,7/6/2015 17:38,0,0,use of hydroxychloroquine ( Plaquenil ) during pregnancy among women with systemic lupus erythematosus (SLE) was... http:// fb.me/7o45NtnGt,,,,6.18029E+17,https://twitter.com/sergiobarbaecua/status/618028814669459456,,,
,7/6/2015 17:13,0,0,"This is the medicine I take daily for RA #rheumatoidarthrtitis  Plaquenil Benefits Fetus in Lupus Pregnancy"". http://www. medpagetoday.com/Rheumatology/L upus/52449 …""",,,#rheumatoidarthrtitis,6.18022E+17,https://twitter.com/ferferthejen/status/618022491450179584,,,
,7/6/2015 16:10,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) http:// thetodayonline.com/plaquenil-bene fits-fetus-in-lupus-pregnancy-cmece-2015-07-06/ …,,,,6.18007E+17,https://twitter.com/RazibulIslam6/status/618006506970046464,,,
,7/6/2015 15:28,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) http:// bit.ly/1Cekhbe #platohospital #health,,,#platohospital #health,6.17996E+17,https://twitter.com/on_hospital/status/617995905829093376,,,
,7/6/2015 13:45,1,0,Latest #lupus research: #Plaquenil benefits fetus in lupus pregnancy http:// ow.ly/PdfHi,,,#lupus #Plaquenil,6.1797E+17,https://twitter.com/LupusFoundation/status/617970091653754881,,,
,7/6/2015 11:13,0,0,@lupusladies WE need 2 c an eye SPECIALIST when on plaquenil .My eye dr. recorded 2 my rheum.2 check weight n height or I'd b blind in 3 yrs,,@lupusladies,,6.17932E+17,https://twitter.com/MomsieFansie/status/617931778376925184,,,
,7/6/2015 10:31,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE),,,,6.17921E+17,https://twitter.com/daniellebelli29/status/617921276212961280,,,
,7/6/2015 7:49,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy http:// fb.me/7mCOo91Zt,,,,6.17881E+17,https://twitter.com/Ciiaqap/status/617880623190044672,,,
,7/6/2015 7:14,1,1,Plaquenil Benefits Fetus in #Lupus Pregnancy http://www. medpagetoday.com/Rheumatology/L upus/52449 …,,,#Lupus,6.17872E+17,https://twitter.com/LupusDetroit/status/617871745446318081,,,
,7/6/2015 6:08,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) - (MedPage Today) -- Preterm birth and intrauterine growth re... http:// ow.ly/30YPdS,,,,6.17855E+17,https://twitter.com/LupusChannel/status/617855046584258561,,,
,7/6/2015 6:05,0,0,#Plaquenil Benefits Fetus in #Lupus Pregnancy via Medpage Today http:// ow.ly/PcTVm,,,#Plaquenil #Lupus,6.17854E+17,https://twitter.com/jujubeee714/status/617854368168194048,,,
,7/6/2015 6:05,0,0,#Plaquenil Benefits Fetus in #Lupus Pregnancy via Medpage Today http:// ow.ly/PcTZi,,,#Plaquenil #Lupus,6.17854E+17,https://twitter.com/LupusChannel/status/617854367971065857,,,
,7/6/2015 5:59,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) - (MedPage Today) -- Preterm birth and intrauterine growth re... http:// ln.is/www.medpagetod ay.com/3HSJk …,,,,6.17853E+17,https://twitter.com/jujubeee714/status/617852865097412608,,,
,7/6/2015 5:58,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) - (MedPage Today) -- Preterm birth and intrauterine growth re... http:// ow.ly/30YKky,,,,6.17853E+17,https://twitter.com/LNC_MKC/status/617852603804819456,,,
,7/6/2015 5:58,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy - Preterm birth and intrauterine growth restriction decreased with hyd... http:// ow.ly/30YK4B,,,,6.17853E+17,https://twitter.com/pregnancyball/status/617852503871385600,,,
,7/6/2015 2:00,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) http://www. medpagetoday.com/Rheumatology/L upus/52449 …,,,,6.17793E+17,https://twitter.com/NewMedSupplies/status/617792691196145665,,,
,7/6/2015 1:47,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE): (MedPage Today) -- Preterm birth and… http:// goo.gl/fb/UnJ2GX,,,,6.17789E+17,https://twitter.com/NewMedSupplies/status/617789373564719104,,,
,7/6/2015 1:38,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy - MedPage Today - Plaquenil Benefits Fetus in Lupus Pregnancy MedPage ... http:// ow.ly/30YlXA,,,,6.17787E+17,https://twitter.com/MyBirthTV/status/617787275376730112,,,
,7/6/2015 1:36,0,0,News: #health Plaquenil Benefits Fetus in Lupus Pregnancy CMECE http:// ow.ly/30YjVU,,,#health,6.17787E+17,https://twitter.com/womens_womens/status/617786635942526976,,,
,7/6/2015 1:30,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) http:// scifeeds.com/news/plaquenil -benefits-fetus-in-lupus-pregnancy-cmece/ …,,,,6.17785E+17,https://twitter.com/scifeeds/status/617785184142823424,,,
,7/6/2015 0:48,0,0,#ACR13 Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE): (MedPage Today) -- Preterm birth and intrauterine... http:// bit.ly/1UoUL9n,,,#ACR13,6.17774E+17,https://twitter.com/MedicalFactsEU/status/617774447190126596,,,
,7/6/2015 0:48,0,0,#ACR13 Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE): (MedPage Today) -- Preterm birth and intrauterine... http:// bit.ly/1UoUL9n,,,#ACR13,6.17774E+17,https://twitter.com/patientincluded/status/617774445629825024,,,
,7/6/2015 0:40,0,0,ONEHEART MEDIA NEWS Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) http:// ow.ly/30YhMa,,,,6.17772E+17,https://twitter.com/rhodonnaboyd/status/617772455785037824,,,
,7/6/2015 0:38,0,0,ONEHEART MEDIA NEWS Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) http:// ow.ly/30Yg8I,,,,6.17772E+17,https://twitter.com/oneheartmedia1/status/617771963210178560,,,
,7/6/2015 0:31,0,1,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) http:// bit.ly/1UoUL9n,,,,6.1777E+17,https://twitter.com/MedicalNews/status/617770199769481216,,,
,7/6/2015 0:31,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) http:// dlvr.it/BQt4xp,,,,6.1777E+17,https://twitter.com/mytotalhealthng/status/617770189745098752,,,
,7/6/2015 0:28,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) http:// dlvr.it/BQt5hk,,,,6.1777E+17,https://twitter.com/StephBeale1/status/617769551938220033,,,
,7/6/2015 0:26,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) (MedPage Today) -- Preterm birth and intrauterine growth restr… pic.twitter.com/cZgW5aGly6,,,,6.17769E+17,https://twitter.com/RondaDasheau/status/617768943172890624,,,
,7/6/2015 0:25,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) http:// bit.ly/1KEg8Ar,,,,6.17769E+17,https://twitter.com/luciekaisin571/status/617768906271363072,,,
,7/6/2015 0:23,0,0,Plaquenil Benefits Fetus in Lupus Pregnancy (CME/CE) (MedPage Today) -- Preterm birth and intrauterine growth rest… http:// ift.tt/1G1GPHr,,,,6.17768E+17,https://twitter.com/eHealthyDaily/status/617768239817490432,,,
,7/6/2015 0:09,0,0,#Pregnancy #Pregnant Plaquenil Benefits Fetus in Lupus Pregnancy: Be aware that the study was ob... http:// bit.ly/1UoRMOc #WomensHealth,,,#Pregnancy #Pregnant #WomensHealth,6.17765E+17,https://twitter.com/WomenWorldNews1/status/617764640576004097,,,
,7/5/2015 23:08,6,2,Lupus News: Plaquenil Benefits Fetus in Lupus Pregnancy - MedPage Today: Plaquenil Benefits Fetus in Lupus Pre... http:// bit.ly/1KHuA97,,,,6.17749E+17,https://twitter.com/lupussurvivors/status/617749306288648192,,,
,7/5/2015 0:48,2,2,Rheumatoid Arthritis | plaquenil reduces cardiovascular risk https:// youtu.be/qgLH56YRPTQ مجدداً يلتقي القلب والروماتيزم ... ستاتين وهنا !,,,,6.17412E+17,https://twitter.com/Saudi_Pharma/status/617412279584301056,,,
,7/5/2015 0:46,0,0,Plaquenil screening eye exam,,,,,,,,
,7/4/2015 18:17,0,0,@Lupine_B I had to cut back to 200 mg of Plaquenil because I was having stomach issues. The Imuran seems to be helping. So far no major side,,@Lupine_B,,6.17314E+17,https://twitter.com/lynn0468/status/617313896706093057,,,
,7/4/2015 10:32,0,0,@lynn0468 I've been gone for a while. How are the Imuran and Plaquenil working out?,,@lynn0468,,6.17197E+17,https://twitter.com/Lupine_B/status/617196796813533184,,,
,7/4/2015 1:53,0,0,@TiffanyAndLupus I'm on Plaquenil and Norco,,,,,,,,
,7/3/2015 23:05,1,2,#Plaquenil may improve #pregnancy outcomes for women with #APS . Something we have been saying for years!! http:// fb.me/2eQbs91Pc,,,#Plaquenil #pregnancy #APS,6.17024E+17,https://twitter.com/APSFA/status/617023815097303040,,,
,7/3/2015 5:42,0,0,A follower needs your advice: I've recently been diagnosed with Lupus and started plaquenil and methotrexate,,,,,,,,
,7/2/2015 21:40,0,4,I've been so consumed by pain/swelling that I didn't realize my Plaquenil rx is empty Saving spoons to run to the pharmacy later! #rheum,,,#rheum,6.1664E+17,https://twitter.com/accordingtokenz/status/616640194024996865,,,
,7/2/2015 21:33,0,0,@LupusTreatment Has anyone ever had bad side effects from Plaquenil ? What were they? How did your provider respond to them?,,@LupusTreatment,,6.16638E+17,https://twitter.com/PaizleysMiMi/status/616638431414849536,,,
,7/2/2015 18:21,0,0,Jesus,,,,,,,,
,7/1/2015 17:34,3,3,Recuerda q si tomas Dolquine/ Plaquenil debes revisar la vista periódicamente por el riesgo de toxicidad en la retina https:// twitter.com/Marfert/status /616215172781330432 …,,,,6.16216E+17,https://twitter.com/DomandoAlLobo/status/616215792766558208,,,
,7/1/2015 2:31,0,0,Dana asks: I've been diagnosed with Rheumatoid arthritis a couple weeks ago. Dr prescribed plaquenil . Seems to... http:// fb.me/4ppCJBWSm,,,,6.15989E+17,https://twitter.com/NeatPenny/status/615988578007576577,,,
,6/30/2015 11:48,0,2,Dude. They gave me brand name plaquenil for some reason. I've never been able to get brand before. #lupus pic.twitter.com/zTNzs7SBpC,,,#lupus,6.15766E+17,https://twitter.com/ChronicallyJill/status/615766311142952960,,,
,6/30/2015 10:21,0,1,@RheumaBlog_Wren @lil_ra_warrior @chronicallyfab1 Reversible if I remember. I went off Plaquenil for uncommon side effect: hyperpigmentation,,@RheumaBlog_Wren @lil_ra_warrior @chronicallyfab1,,6.15744E+17,https://twitter.com/MyLifeWithCats/status/615744323091496960,,,
,6/30/2015 10:08,0,0,@lil_ra_warrior @chronicallyfab1 Hi,,,,,,,,
,6/30/2015 8:01,0,0,@docksidelove went to s$&! because I got so many infections. But my swelling & pain has been out of control lately. I hope that Plaquenil,,@docksidelove,,6.15709E+17,https://twitter.com/accordingtokenz/status/615709314297106432,,,
,6/30/2015 8:01,0,0,@docksidelove I'm on Plaquenil now -- I was on it for about a year & a half prior & it did help me...then I started Enbrel & everything,,@docksidelove,,6.15709E+17,https://twitter.com/accordingtokenz/status/615709142351679490,,,
,6/30/2015 7:39,0,0,@kmitchellauthor I was just put back on Plaquenil but I'm having such vision issues that my ophthalmologist wants me off of it already...,,@kmitchellauthor,,6.15704E+17,https://twitter.com/accordingtokenz/status/615703615089475584,,,
,6/30/2015 5:12,0,0,@TeenyTwoTimes That's good. I was dx'd w lupus for a year before it was put in my records. They kept asking me why I was taking Plaquenil .,,@TeenyTwoTimes,,6.15667E+17,https://twitter.com/DebsyNLupus/status/615666754346332160,,,
,6/30/2015 2:57,0,1,@Stendler1 thank u I have plaquenil too. Happy to talk anytime,,@Stendler1,,6.15633E+17,https://twitter.com/Ksrnv/status/615632748045205504,,,
